Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
134.4381;30;23802589;15771447;64;50;0
135.44;30;23802589;15771447;64;50;0
136.4416;30;23802589;15771447;64;50;0
137.443;30;23802589;15771447;64;50;0
138.4442;30;23802589;15771447;64;50;0
139.4467;30;23802589;15771447;64;50;0
140.4471;30;23802589;15771447;64;50;0
141.4489;30;23802589;15771447;64;50;0
142.4493;30;23802589;15771447;64;50;0
143.4515;30;23802589;15771447;64;50;0
144.4527;30;23802589;15771447;64;50;0
145.454;30;23802589;15771447;64;50;0
146.4559;30;23802589;15771447;64;50;0
147.457;30;23802589;15771447;64;50;0
148.4587;30;23802589;15771447;64;50;0
149.4595;30;23802589;15771447;64;50;0
150.4606;30;23802589;15771447;64;50;0
151.462;30;23802589;15771447;64;50;0
152.4637;30;23802589;15771447;64;50;0
153.4648;30;23802589;15771447;64;50;0
154.466;30;23803128;15771743;64;51;1
155.4677;30;23803128;15771743;64;51;0
156.4726;30;23803136;15771751;64;52;1
157.5041;30;23803136;15771751;64;52;1
158.5058;30;23803136;15771751;64;52;0
159.5065;30;23803136;15771751;64;52;0
160.5082;30;23803136;15771751;64;52;0
161.509;30;23803463;15771943;64;52;0
162.5101;30;23803113;15771755;64;52;0
163.5116;30;23803197;15771515;64;53;1
164.5129;30;23803228;15771519;64;53;0
165.514;30;23802520;15771135;64;53;0
166.5154;30;23802520;15771135;64;53;0
167.517;30;23802520;15771135;64;53;0
168.518;30;23802520;15771135;64;53;0
169.5196;30;23802520;15771135;64;53;0
170.5211;30;23802520;15771135;64;53;0
171.5229;30;23802520;15771135;64;53;0
172.5249;30;23802288;15771011;64;50;0
173.5252;30;23802288;15771011;64;50;0
174.5255;30;23801934;15770819;64;50;0
175.5273;30;23807396;15775336;68;54;1
176.5286;30;23811417;15778385;68;54;1
177.5298;30;23811063;15778193;68;54;1
178.5318;30;23811063;15778193;68;54;0
179.5324;30;23811063;15778193;68;54;0
180.5344;30;23811063;15778193;68;54;0
181.5352;30;23811063;15778193;68;54;0
182.5372;30;23811063;15778193;68;54;0
183.5698;30;23811063;15778193;68;54;0
184.5719;30;23811063;15778193;68;54;0
185.5726;30;23811063;15778193;68;54;0
186.5744;30;23811425;15778393;68;55;1
187.5755;30;23811677;15778537;68;55;1
188.5765;30;23811425;15778393;68;55;1
189.5778;30;23811425;15778393;68;55;1
190.5787;30;23812031;15778729;68;55;1
191.5799;30;23811425;15778393;68;55;0
192.5809;30;23811201;15778277;68;53;0
193.5822;30;23811201;15778277;68;53;0
194.5858;30;23810847;15778085;68;53;0
195.618;30;23810847;15778085;68;53;0
196.62;30;23811264;15778313;68;54;1
197.6203;30;23810785;15777753;68;54;1
198.6216;30;23810785;15777753;68;54;0
199.6232;30;23810215;15777453;68;53;0
200.6245;30;23810215;15777453;68;53;0
201.6252;30;23810215;15777453;68;53;0
202.627;30;23810215;15777453;68;53;0
203.6277;30;23810215;15777453;68;53;0
204.6297;30;23810215;15777453;68;53;0
205.6304;30;23810215;15777453;68;53;0
206.632;30;23810215;15777453;68;53;0
207.6328;30;23810215;15777453;68;53;0
208.6349;30;23810215;15777453;68;53;0
209.6355;30;23811564;15778289;68;54;1
210.6366;30;23811132;15778073;68;54;1
211.6381;30;23811132;15778073;68;54;0
212.6391;30;23810778;15777881;68;54;0
213.6404;30;23810778;15777881;68;54;0
214.6408;30;23810778;15777881;68;54;0
215.6436;30;23810562;15777773;68;53;0
216.6447;30;23810562;15777773;68;53;0
217.6448;30;23814924;15781865;68;54;1
218.6462;30;23814924;15781865;68;54;0
219.6475;30;23814570;15781673;68;54;0
220.6488;30;23814570;15781673;68;54;0
221.65;30;23814570;15781673;68;54;0
222.6522;30;23814570;15781673;68;54;0
223.6527;30;23814570;15781673;68;54;0
224.6539;30;23814354;15781565;68;53;0
225.656;30;23814354;15781565;68;53;0
226.6575;30;23814354;15781565;68;53;0
227.6587;30;23814354;15781565;68;53;0
228.66;30;23814924;15781865;68;54;1
229.6606;30;23814924;15781865;68;54;0
230.6618;30;23814022;15780801;68;55;1
231.6629;30;23814022;15780801;68;55;1
232.6638;30;23813668;15780609;68;55;1
233.6652;30;23813668;15780609;68;55;0
234.6672;30;23813668;15780609;68;55;1
235.668;30;23813668;15780609;68;55;1
236.6691;30;23813668;15780609;68;55;1
237.6703;30;23813668;15780609;68;55;1
238.671;30;23813444;15780493;68;53;0
239.6727;30;23813444;15780493;68;53;0
240.6747;30;23813444;15780493;68;53;0
241.6757;30;23813313;15780281;68;54;1
242.6772;30;23813313;15780281;68;54;0
243.6775;30;23813043;15779849;68;55;1
244.681;30;23813043;15779849;68;55;0
245.7137;30;23812141;15778785;68;56;1
246.7162;30;23812485;15779021;68;57;1
247.7175;30;23811445;15778413;68;57;0
248.7182;30;23811445;15778413;68;57;0
249.7205;30;23811445;15778413;68;57;0
250.7392;10;23811027;15778130;68;53;0
251.7416;30;23811718;15778470;68;54;1
252.7429;30;23811348;15778262;68;54;1
253.7441;30;23811243;15778238;68;54;1
254.7451;30;23810889;15778046;68;54;1
255.7466;30;23810889;15778046;68;54;1
256.7487;30;23824735;15789894;72;58;1
257.7496;30;23824665;15789878;72;58;0
258.7511;30;23824311;15789686;72;58;0
259.7525;30;23824311;15789686;72;58;0
260.7539;30;23827547;15792490;72;59;1
261.7552;30;23830943;15795103;72;59;0
262.7568;30;23830943;15795103;72;59;0
263.7581;30;23830235;15794719;72;59;0
264.7595;30;23830235;15794719;72;59;0
265.7612;30;23830235;15794719;72;59;0
266.7948;30;23830235;15794719;72;59;0
267.7961;30;23830220;15794731;72;59;0
268.8148;29;23830220;15794731;72;59;0
269.8163;30;23830220;15794731;72;59;0
270.8171;30;23830220;15794731;72;59;0
271.8183;30;23830220;15794731;72;59;0
272.8194;30;23830220;15794731;72;59;0
273.8206;30;23830220;15794731;72;59;0
274.8231;30;23827464;15791651;72;60;1
275.8244;30;23827495;15791655;72;60;0
276.8249;30;23826543;15791135;72;56;0
277.8268;30;23826543;15791135;72;56;0
278.829;30;23826189;15790943;72;56;0
279.8621;30;23828295;15792779;72;57;1
280.8632;30;23828295;15792779;72;57;1
281.8655;30;23827941;15792587;72;57;0
282.8662;30;23827941;15792587;72;57;0
283.8677;30;23828303;15792787;72;58;1
284.8692;30;23828303;15792787;72;58;2
285.8709;30;23828303;15792787;72;58;2
286.8719;30;23828303;15792787;72;58;2
287.8733;30;23828303;15792787;72;58;2
288.8742;30;23828338;15792795;72;58;2
289.876;30;23828303;15792787;72;58;2
290.878;30;23828303;15792787;72;58;2
291.8785;30;23828303;15792787;72;58;2
292.88;30;23828303;15792787;72;58;2
293.8811;30;23828303;15792787;72;58;2
294.8824;30;23828556;15792959;72;58;2
295.8842;30;23828556;15792959;72;58;0
296.8858;30;23828556;15792959;72;58;0
297.8866;30;23828556;15792959;72;58;0
298.8886;30;23828556;15792959;72;58;0
299.8893;30;23828556;15792959;72;58;0
300.8904;30;23828564;15792967;72;59;1
301.8916;30;23828564;15792967;72;59;0
302.8936;30;23828564;15792967;72;59;0
